model,failure_time,failure,app,r_5,n_5,r_183,n_183,r_184,n_184,r_187,n_187,r_195,n_195,r_197,n_197,r_199,n_199,r_program,n_program,r_erase,n_erase,n_blocks,n_wearout,r_241,n_241,r_242,n_242,r_9,n_9,r_12,n_12,r_174,n_174,n_175,disk_id,node_id,rack_id,machine_room_id,diff,burst_glob_id
A3,2019-01-17 03:23:52,1,RM,0.0,89.0,,,0.0,100.0,0.0,100.0,30136585.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,130.0,1.0,,,,,46057.0,100.0,36.0,100.0,33.0,100.0,100.0,1577,9184,10596,136,0.0,675
A3,2019-01-17 03:23:52,1,RM,0.0,93.0,,,0.0,100.0,0.0,100.0,991010194.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,130.0,1.0,,,,,46057.0,100.0,36.0,100.0,33.0,100.0,100.0,1574,9184,10596,136,0.0,675
A3,2019-01-17 03:23:52,1,RM,0.0,93.0,,,0.0,100.0,0.0,100.0,461955356.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,130.0,64.0,,,,,46054.0,100.0,36.0,100.0,33.0,100.0,1.0,1575,9184,10596,136,0.0,675
C1,2019-08-21 09:18:30,1,none,46.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,20170.0,100.0,17.0,100.0,13.0,100.0,,8163,9239,27487,344,-1.0,678
C1,2019-08-21 09:18:33,1,none,6663.0,47.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,51.0,100.0,,,,,20170.0,100.0,17.0,100.0,13.0,100.0,,8166,9239,27487,344,3.0,678
C1,2019-08-21 09:19:25,1,none,25.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,20170.0,100.0,17.0,100.0,13.0,100.0,,8170,9239,27487,344,52.0,678
C1,2019-08-21 09:19:58,1,none,29.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,20170.0,100.0,17.0,100.0,13.0,100.0,,8175,9239,27487,344,33.0,678
C1,2019-08-21 09:20:14,1,none,147.0,99.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,100.0,,,,,20170.0,100.0,17.0,100.0,13.0,100.0,,8159,9239,27487,344,16.0,678
C1,2019-08-21 09:21:25,1,none,2431.0,81.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,82.0,100.0,,,,,20170.0,100.0,17.0,100.0,13.0,100.0,,8158,9239,27487,344,71.0,678
C1,2019-08-21 09:21:45,1,none,2265.0,82.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,84.0,100.0,,,,,20170.0,100.0,17.0,100.0,13.0,100.0,,8169,9239,27487,344,20.0,678
C1,2019-08-21 09:22:02,1,none,16.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,20170.0,100.0,17.0,100.0,13.0,100.0,,8164,9239,27487,344,17.0,678
C1,2019-08-21 09:22:39,1,none,2253.0,82.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,84.0,100.0,,,,,20170.0,100.0,17.0,100.0,13.0,100.0,,8178,9239,27487,344,37.0,678
C1,2019-08-21 09:22:44,1,none,2179.0,83.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,84.0,100.0,,,,,20170.0,100.0,17.0,100.0,13.0,100.0,,8176,9239,27487,344,5.0,678
C1,2019-08-21 09:22:47,1,none,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,20170.0,100.0,17.0,100.0,13.0,100.0,,8160,9239,27487,344,3.0,678
C1,2019-08-21 09:23:11,1,none,19.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,20170.0,100.0,17.0,100.0,13.0,100.0,,8167,9239,27487,344,24.0,678
A3,2019-01-17 03:03:49,1,DB,0.0,97.0,,,,,,,,,,,,,,,,,130.0,1.0,,,,,19381.0,100.0,,,,,100.0,1664,9535,22990,100,-1.0,697
A3,2019-01-17 03:03:49,1,DB,0.0,97.0,,,,,,,,,,,,,,,,,130.0,55.0,,,,,8803.0,100.0,,,,,100.0,1668,9535,22990,100,0.0,697
A3,2019-01-17 03:03:49,1,DB,0.0,96.0,,,,,,,,,,,,,,,,,130.0,47.0,,,,,9403.0,100.0,,,,,100.0,1674,9535,22990,100,0.0,697
A3,2019-01-17 03:03:49,1,DB,2.0,98.0,,,0.0,100.0,0.0,100.0,710603868.0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,130.0,1.0,,,,,40528.0,100.0,35.0,100.0,33.0,100.0,100.0,1666,9535,22990,100,0.0,697
A3,2019-01-17 03:03:49,1,DB,6.0,98.0,,,0.0,100.0,0.0,100.0,1062694133.0,100.0,0.0,100.0,0.0,100.0,10.0,100.0,0.0,100.0,130.0,1.0,,,,,40529.0,100.0,35.0,100.0,33.0,100.0,100.0,1673,9535,22990,100,0.0,697
C1,2019-06-12 09:13:46,1,WSM,12.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,16469.0,100.0,27.0,100.0,22.0,100.0,,9100,10423,15057,176,-1.0,762
C1,2019-06-12 09:15:35,1,WSM,226.0,99.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,100.0,,,,,16470.0,100.0,27.0,100.0,22.0,100.0,,9089,10423,15057,176,109.0,762
C1,2019-06-12 09:15:37,1,WSM,107.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,16470.0,100.0,27.0,100.0,22.0,100.0,,9098,10423,15057,176,2.0,762
C1,2019-06-12 09:16:52,1,WSM,108.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,16470.0,100.0,27.0,100.0,22.0,100.0,,9096,10423,15057,176,75.0,762
C1,2019-06-12 09:17:24,1,WSM,108.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,99.0,,,,,16470.0,100.0,27.0,100.0,22.0,100.0,,9097,10423,15057,176,32.0,762
B2,2018-05-30 18:53:50,1,RM,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,98.0,720128332876.0,99.0,44682663097.0,99.0,17971.0,96.0,21.0,99.0,,,,2196,10543,7170,56,-1.0,774
A4,2018-05-30 18:54:00,1,RM,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,141477.0,100.0,16972.0,100.0,17971.0,100.0,21.0,100.0,20.0,100.0,100.0,1751,10543,7170,56,10.0,774
C1,2018-09-06 00:22:45,1,none,96.0,100.0,0.0,100.0,0.0,100.0,94.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,12857.0,100.0,25.0,100.0,19.0,100.0,,9254,10614,16312,642,-1.0,777
C1,2018-09-06 00:22:47,1,none,77.0,100.0,0.0,100.0,0.0,100.0,159.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,12857.0,100.0,25.0,100.0,19.0,100.0,,9264,10614,16312,642,2.0,777
B1,2019-05-07 09:17:58,1,WSM,1.0,99.0,1.0,99.0,0.0,100.0,10.0,99.0,10.0,199.0,,,0.0,100.0,0.0,100.0,0.0,100.0,99.0,78.0,3752290600136.0,98.0,,,26036.0,94.0,21.0,99.0,,,,4441,10772,15180,643,-1.0,789
B1,2019-05-07 09:18:13,1,WSM,12.0,99.0,12.0,99.0,0.0,100.0,400135.0,60.0,400135.0,1.0,,,0.0,100.0,0.0,100.0,0.0,100.0,99.0,98.0,210008879304.0,99.0,,,26036.0,94.0,21.0,99.0,,,,4440,10772,15180,643,15.000000000000002,789
C1,2018-05-25 04:56:22,1,WSM,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,91.0,,,,,11712.0,100.0,19.0,100.0,9.0,100.0,,9500,10926,4978,549,-1.0,798
C1,2018-05-25 04:56:27,1,WSM,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,90.0,,,,,11712.0,100.0,19.0,100.0,9.0,100.0,,9498,10926,4978,549,5.0,798
C1,2018-05-25 04:56:31,1,WSM,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,91.0,,,,,11712.0,100.0,19.0,100.0,9.0,100.0,,9507,10926,4978,549,4.0,798
C1,2018-05-25 04:56:41,1,WSM,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,91.0,,,,,11712.0,100.0,19.0,100.0,9.0,100.0,,9495,10926,4978,549,10.0,798
C1,2018-05-25 05:01:34,1,WSM,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,91.0,,,,,11712.0,100.0,19.0,100.0,9.0,100.0,,9502,10926,4978,549,293.0,798
C1,2018-05-25 05:01:35,1,WSM,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,100.0,91.0,,,,,11712.0,100.0,19.0,100.0,9.0,100.0,,9503,10926,4978,549,1.0,798
C1,2018-11-22 10:05:16,1,none,18.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,11221.0,100.0,35.0,100.0,26.0,100.0,,10026,11555,23271,527,11620211.0,834
C1,2018-11-22 10:18:04,1,none,12.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,11221.0,100.0,35.0,100.0,26.0,100.0,,10022,11555,23271,527,768.0,834
C1,2018-11-22 10:19:49,1,none,33.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,11221.0,100.0,35.0,100.0,26.0,100.0,,10020,11555,23271,527,105.0,834
C1,2018-11-22 10:25:54,1,none,68.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,11221.0,100.0,35.0,100.0,26.0,100.0,,10021,11555,23271,527,365.0,834
B3,2018-05-24 21:26:33,1,WSM,2.0,99.0,2.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,99.0,67402984576.0,99.0,76294142951.0,99.0,9786.0,98.0,21.0,99.0,,,,2152,12004,20661,261,-1.0,855
B3,2018-05-24 21:26:34,1,WSM,2.0,99.0,2.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,99.0,66886488022.0,99.0,73445877541.0,99.0,9786.0,98.0,21.0,99.0,,,,2155,12004,20661,261,1.0,855
B3,2018-05-24 21:26:46,1,WSM,6.0,99.0,6.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,99.0,67631139955.0,99.0,73337709493.0,99.0,9786.0,98.0,21.0,99.0,,,,2151,12004,20661,261,12.0,855
B3,2018-05-24 21:26:48,1,WSM,10.0,99.0,10.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,99.0,71378467788.0,99.0,76529021642.0,99.0,9786.0,98.0,21.0,99.0,,,,2158,12004,20661,261,2.0,855
B3,2019-11-22 09:01:58,1,none,2.0,99.0,2.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,87.0,2337994086523.0,99.0,1321645559097.0,99.0,20210.0,95.0,20.0,99.0,,,,2175,12117,11248,117,691184.0,867
B3,2019-11-22 09:02:09,1,none,2.0,99.0,2.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,88.0,2338511405964.0,99.0,1325633021159.0,99.0,20210.0,95.0,19.0,99.0,,,,2177,12117,11248,117,11.0,867
C1,2019-05-27 15:10:40,1,RM,129.0,99.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,11691.0,100.0,13.0,100.0,9.0,100.0,,11524,13162,17632,639,-1.0,959
C1,2019-05-27 15:13:40,1,RM,22.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,11691.0,100.0,13.0,100.0,9.0,100.0,,11525,13162,17632,639,180.0,959
C1,2019-05-27 15:14:01,1,RM,178.0,99.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,100.0,,,,,11691.0,100.0,13.0,100.0,9.0,100.0,,11523,13162,17632,639,21.0,959
C1,2019-05-27 15:14:01,1,RM,13.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,11691.0,100.0,13.0,100.0,9.0,100.0,,11522,13162,17632,639,0.0,959
A1,2018-07-18 05:50:35,1,RM,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,98.0,505258.0,100.0,6193688.0,100.0,27065.0,100.0,17.0,100.0,15.0,100.0,100.0,16277,13659,16777,602,-1.0,987
A1,2018-07-18 05:50:35,1,RM,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,96.0,668284.0,100.0,27443.0,100.0,27066.0,100.0,17.0,100.0,15.0,100.0,1.0,16278,13659,16777,602,0.0,987
B3,2018-05-24 21:20:56,1,WSM,2.0,99.0,2.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,99.0,70236924884.0,99.0,86019502330.0,99.0,9770.0,98.0,17.0,99.0,,,,2488,13791,1822,261,-1.0,1004
B3,2018-05-24 21:20:59,1,WSM,2.0,99.0,2.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,99.0,70922921602.0,99.0,65828701638.0,99.0,9769.0,98.0,17.0,99.0,,,,2490,13791,1822,261,3.0,1004
B3,2018-05-24 21:21:51,1,WSM,16.0,99.0,16.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,99.0,70455420025.0,99.0,77119266145.0,99.0,9769.0,98.0,17.0,99.0,,,,2482,13791,1822,261,52.0,1004
B3,2018-05-24 21:21:53,1,WSM,6.0,99.0,6.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,99.0,70144856130.0,99.0,78927672388.0,99.0,9769.0,98.0,17.0,99.0,,,,2480,13791,1822,261,2.0,1004
B3,2018-05-24 21:21:58,1,WSM,6.0,99.0,6.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,99.0,69877780681.0,99.0,80667556261.0,99.0,9769.0,98.0,17.0,99.0,,,,2478,13791,1822,261,5.0,1004
B3,2018-05-24 21:22:04,1,WSM,4.0,99.0,4.0,99.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.0,99.0,70106745071.0,99.0,74511701521.0,99.0,9769.0,98.0,17.0,99.0,,,,2487,13791,1822,261,6.0,1004
C1,2019-11-15 10:37:01,1,RM,39.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,18212.0,100.0,2.0,100.0,1.0,100.0,,12068,13800,13628,171,-1.0,1006
C1,2019-11-15 10:39:13,1,RM,20.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,18213.0,100.0,2.0,100.0,1.0,100.0,,12067,13800,13628,171,132.0,1006
A1,2018-03-07 08:07:20,1,WS,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,649839.0,100.0,0.0,100.0,0.0,100.0,100.0,97.0,1316498.0,100.0,398114.0,100.0,21475.0,100.0,28.0,100.0,26.0,100.0,100.0,17146,14386,5782,186,-1.0,1065
A1,2018-03-07 08:07:22,1,WS,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,1317196.0,100.0,0.0,100.0,0.0,100.0,100.0,95.0,1905285.0,100.0,448057.0,100.0,21477.0,100.0,28.0,100.0,26.0,100.0,100.0,17142,14386,5782,186,2.0,1065
A1,2018-03-07 08:22:35,1,WS,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,760927.0,100.0,0.0,100.0,0.0,100.0,100.0,97.0,1176932.0,100.0,431433.0,100.0,21475.0,100.0,27.0,100.0,26.0,100.0,100.0,17144,14386,5782,186,913.0000000000001,1065
C1,2019-05-30 10:50:33,1,none,3.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,15289.0,100.0,23.0,100.0,22.0,100.0,,13758,15638,15526,475,-1.0,1141
C1,2019-05-30 10:50:53,1,none,14.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,15289.0,100.0,23.0,100.0,22.0,100.0,,13755,15638,15526,475,20.0,1141
A1,2019-06-14 05:49:58,1,WSM,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,78.0,10682157.0,100.0,8587284.0,100.0,35771.0,100.0,23.0,100.0,21.0,100.0,100.0,18895,15918,26784,35,-1.0,1171
A1,2019-06-14 05:49:58,1,WSM,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,85.0,3440642.0,100.0,4546245.0,100.0,35762.0,100.0,24.0,100.0,22.0,100.0,100.0,18894,15918,26784,35,0.0,1171
A1,2019-06-14 05:50:18,1,WSM,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,77.0,11040022.0,100.0,8584294.0,100.0,35777.0,100.0,23.0,100.0,21.0,100.0,100.0,18896,15918,26784,35,20.0,1171
A3,2018-08-11 03:08:12,1,RM,2.0,97.0,,,0.0,100.0,0.0,100.0,109348225.0,100.0,0.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,130.0,1.0,,,,,36508.0,100.0,33.0,100.0,31.0,100.0,100.0,2925,17021,13588,602,1036798.0000000001,1251
A3,2018-08-11 03:08:19,1,RM,0.0,97.0,,,0.0,100.0,0.0,100.0,117927694.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,130.0,1.0,,,,,36507.0,100.0,33.0,100.0,31.0,100.0,100.0,2918,17021,13588,602,7.0,1251
A3,2018-08-11 03:08:25,1,RM,0.0,98.0,,,0.0,100.0,0.0,100.0,127729712.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,130.0,1.0,,,,,36508.0,100.0,33.0,100.0,31.0,100.0,100.0,2922,17021,13588,602,6.0,1251
A3,2018-08-11 03:08:38,1,RM,0.0,98.0,,,0.0,100.0,0.0,100.0,154148383.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,130.0,1.0,,,,,36508.0,100.0,33.0,100.0,31.0,100.0,100.0,2923,17021,13588,602,13.0,1251
A3,2018-09-07 03:08:57,1,RM,2.0,98.0,,,0.0,100.0,0.0,100.0,195023148.0,100.0,0.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,130.0,1.0,,,,,37154.0,100.0,33.0,100.0,31.0,100.0,100.0,2927,17021,13588,602,1123241.0,1253
A3,2018-09-07 03:09:04,1,RM,2.0,97.0,,,0.0,100.0,0.0,100.0,134192846.0,100.0,0.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,130.0,1.0,,,,,37154.0,100.0,33.0,100.0,31.0,100.0,100.0,2920,17021,13588,602,7.0,1253
C1,2019-05-27 15:11:59,1,NAS,17.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,10522.0,100.0,12.0,100.0,10.0,100.0,,14949,17174,12203,458,437045.0,1265
C1,2019-05-27 15:14:10,1,NAS,6.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,10522.0,100.0,12.0,100.0,10.0,100.0,,14954,17174,12203,458,131.0,1265
A1,2019-04-15 13:24:25,1,RM,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,92.0,2756820.0,100.0,4444293.0,100.0,41125.0,100.0,37.0,100.0,34.0,100.0,100.0,20475,17359,24622,205,3630.0,1279
A1,2019-04-15 13:40:22,1,RM,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,92.0,2815333.0,100.0,4859326.0,100.0,41125.0,100.0,37.0,100.0,34.0,100.0,100.0,20484,17359,24622,205,957.0000000000001,1279
C1,2018-11-22 10:21:48,1,DAE,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,7923.0,100.0,14.0,100.0,7.0,100.0,,15206,17487,22013,475,9562602.0,1288
C1,2018-11-22 10:27:59,1,DAE,44.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,7923.0,100.0,14.0,100.0,7.0,100.0,,15212,17487,22013,475,371.0,1288
A5,2019-09-09 22:06:00,1,WSM,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,81.0,9123165.0,100.0,7722991.0,100.0,31841.0,100.0,10.0,100.0,9.0,100.0,100.0,2261,17809,1526,255,-1.0,1305
A5,2019-09-09 22:06:00,1,WSM,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,81.0,8955241.0,100.0,7553085.0,100.0,31841.0,100.0,11.0,100.0,10.0,100.0,100.0,2260,17809,1526,255,0.0,1305
A5,2019-09-09 22:06:00,1,WSM,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,95.0,1787023.0,100.0,51731.0,100.0,31841.0,100.0,13.0,100.0,11.0,100.0,100.0,2259,17809,1526,255,0.0,1305
C1,2019-06-15 09:15:52,1,NAS,4.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,13125.0,100.0,22.0,100.0,20.0,100.0,,15995,18592,13392,310,-1.0,1351
C1,2019-06-15 09:17:31,1,NAS,10.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,13125.0,100.0,22.0,100.0,20.0,100.0,,16001,18592,13392,310,99.0,1351
C1,2019-06-15 09:19:11,1,NAS,5.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,13125.0,100.0,22.0,100.0,20.0,100.0,,15998,18592,13392,310,100.0,1351
C1,2019-06-15 09:19:59,1,NAS,13.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,13125.0,100.0,22.0,100.0,20.0,100.0,,15993,18592,13392,310,48.0,1351
C1,2018-11-22 10:21:11,1,none,95.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,11297.0,100.0,15.0,100.0,10.0,100.0,,16097,18669,8237,518,2059145.0000000002,1359
C1,2018-11-22 10:25:42,1,none,63.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,11297.0,100.0,15.0,100.0,10.0,100.0,,16101,18669,8237,518,271.0,1359
C1,2019-05-27 15:14:18,1,none,39.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,,,,,15718.0,100.0,19.0,100.0,13.0,100.0,,16534,19239,24633,457,-1.0,1393
