config total_drives chunks_per_disk failed_disks affected_racks dl_prob
(32+4)(8+1) 32000 1000000 38 26 0.00579696000683773479858263221447788210281506701186
(32+4)(8+1) 32000 1000000 38 27 0.00601413635947816519754000033396020933930370611683
(32+4)(8+1) 32000 1000000 38 28 0.00622584134855991562318196686458672594778795567740
(32+4)(8+1) 32000 1000000 38 29 0.00643235553894911772504253583048586254864501378991
(32+4)(8+1) 32000 1000000 38 30 0.00663394056555789370534684791713967374776838140076
(32+4)(8+1) 32000 1000000 38 31 0.00683084033752378746557912176736746930176080864962
(32+4)(8+1) 32000 1000000 38 32 0.00702328226309763454863579699669132538519972654789
(32+4)(8+1) 32000 1000000 38 33 0.00721147845044948885736394982201151807276627569272
(32+4)(8+1) 32000 1000000 38 34 0.00739562685788171423276585136941196571767648080373
(32+4)(8+1) 32000 1000000 38 35 0.00757591237884140524094345925077542329416769904146
(32+4)(8+1) 32000 1000000 38 36 0.00775250785482238251298859429631884971839488878700
(32+4)(8+1) 32000 1000000 38 37 0.00792557501416248579385638195289850131406660303100
(32+4)(8+1) 32000 1000000 38 38 0.00809526533781319647498721660467138161210080601296
(32+4)(8+1) 32000 1000000 39 1 0E-49
(32+4)(8+1) 32000 1000000 39 2 0E-49
(32+4)(8+1) 32000 1000000 39 3 0E-49
(32+4)(8+1) 32000 1000000 39 4 0E-49
(32+4)(8+1) 32000 1000000 39 5 0E-49
(32+4)(8+1) 32000 1000000 39 6 0.00015461449487529851257198216445327966084097877351
(32+4)(8+1) 32000 1000000 39 7 0.00042936595451882016558591019706674274184142774530
(32+4)(8+1) 32000 1000000 39 8 0.00077407563911179710331895096011831720110439728683
(32+4)(8+1) 32000 1000000 39 9 0.00115380863381415789177595691913996106079317499890
(32+4)(8+1) 32000 1000000 39 10 0.00154749377234578607759751862905494176484650919657
(32+4)(8+1) 32000 1000000 39 11 0.00194301539402711831719427287827084417384400843995
(32+4)(8+1) 32000 1000000 39 12 0.00233358911972254060526280999729685373154712470941
(32+4)(8+1) 32000 1000000 39 13 0.00271553929764675933042614886202468481835676667785
(32+4)(8+1) 32000 1000000 39 14 0.00308699911352030942912806313132411125788292348098
(32+4)(8+1) 32000 1000000 39 15 0.00344715592799858715136450745460955966101310000732
(32+4)(8+1) 32000 1000000 39 16 0.00379581033053282735143700336313213046534766062417
(32+4)(8+1) 32000 1000000 39 17 0.00413311577794269412573886731431074003436050258040
(32+4)(8+1) 32000 1000000 39 18 0.00445942328492946080298824447133613085422294828092
(32+4)(8+1) 32000 1000000 39 19 0.00477518808310897416666640778502199420709806116824
(32+4)(8+1) 32000 1000000 39 20 0.00508091335744757622288732864349655292022384409707
(32+4)(8+1) 32000 1000000 39 21 0.00537711645582001422544026551367251509020039897893
(32+4)(8+1) 32000 1000000 39 22 0.00566430886663597007009325267884617070758142313371
(32+4)(8+1) 32000 1000000 39 23 0.00594298469743910488604389895124861792752579900790
(32+4)(8+1) 32000 1000000 39 24 0.00621361442405605082620246429031676530121934023382
(32+4)(8+1) 32000 1000000 39 25 0.00647664190560790405897357375708277946040402253161
(32+4)(8+1) 32000 1000000 39 26 0.00673248340931306780921448813289467978463786586581
(32+4)(8+1) 32000 1000000 39 27 0.00698152785237974271598258612862282679302153796388
(32+4)(8+1) 32000 1000000 39 28 0.00722413775851972931132234023794813618150315607164
(32+4)(8+1) 32000 1000000 39 29 0.00746065061027332554336627658109038022432508689496
(32+4)(8+1) 32000 1000000 39 30 0.00769138039554109482322568936665663884242060559381
(32+4)(8+1) 32000 1000000 39 31 0.00791661922200650600155911960197407901025484468374
(32+4)(8+1) 32000 1000000 39 32 0.00813663892170666289510273090586801258327813469245
(32+4)(8+1) 32000 1000000 39 33 0.00835169259940293258928166864687036275553416618353
(32+4)(8+1) 32000 1000000 39 34 0.00856201609866842642981306488115723148010205637579
(32+4)(8+1) 32000 1000000 39 35 0.00876782937262105287644201614355368078838019527201
(32+4)(8+1) 32000 1000000 39 36 0.00896933775449531335278391028709513400110070717821
(32+4)(8+1) 32000 1000000 39 37 0.00916673312839624535886633170703666849861810594570
(32+4)(8+1) 32000 1000000 39 38 0.00936019500368629895839613500882700812242709601314
(32+4)(8+1) 32000 1000000 39 39 0.00954989149822715882705102982265464335541553522286
(32+4)(8+1) 32000 1000000 40 1 0E-49
(32+4)(8+1) 32000 1000000 40 2 0E-49
(32+4)(8+1) 32000 1000000 40 3 0E-49
(32+4)(8+1) 32000 1000000 40 4 0E-49
(32+4)(8+1) 32000 1000000 40 5 0E-49
(32+4)(8+1) 32000 1000000 40 6 0.00018175132911248411177048873870819449103295189152
(32+4)(8+1) 32000 1000000 40 7 0.00050425198833178984708787429953948257249572079968
(32+4)(8+1) 32000 1000000 40 8 0.00090812511081703660001691074064434694219244319826
(32+4)(8+1) 32000 1000000 40 9 0.00135213442054305983994295158372842678130535064059
(32+4)(8+1) 32000 1000000 40 10 0.00181151470749878601437043272740310114212503491229
(32+4)(8+1) 32000 1000000 40 11 0.00227212077726531710370511907921458942420088830807
(32+4)(8+1) 32000 1000000 40 12 0.00272610889921551218449458995846086323559761462529
(32+4)(8+1) 32000 1000000 40 13 0.00316929254374099298626172984001141013181898484344
(32+4)(8+1) 32000 1000000 40 14 0.00359960010326878068674238739450430550928307946869
(32+4)(8+1) 32000 1000000 40 15 0.00401618288517266073548561666871806293884591230880
(32+4)(8+1) 32000 1000000 40 16 0.00441889635406975653815653318395000009939005155278
(32+4)(8+1) 32000 1000000 40 17 0.00480799553726058304671326445938444770169350179932
(32+4)(8+1) 32000 1000000 40 18 0.00518395453441202288454702408079047816789459997884
(32+4)(8+1) 32000 1000000 40 19 0.00554735890800500022094203985767398298986136706543
(32+4)(8+1) 32000 1000000 40 20 0.00589884145912836153125837094726078605633240975144
(32+4)(8+1) 32000 1000000 40 21 0.00623904414796440591728874062921399433674611156967
(32+4)(8+1) 32000 1000000 40 22 0.00656859592537728710428108297726502445658378896412
(32+4)(8+1) 32000 1000000 40 23 0.00688810031220763169128550143207104309070142700627
(32+4)(8+1) 32000 1000000 40 24 0.00719812896545079483081746202400053033869918202283
(32+4)(8+1) 32000 1000000 40 25 0.00749921891082153117166178518976224278970208481628
(32+4)(8+1) 32000 1000000 40 26 0.00779187199717830243419077466122309230307452398871
(32+4)(8+1) 32000 1000000 40 27 0.00807655566799150803661866071394197735937837654702
(32+4)(8+1) 32000 1000000 40 28 0.00835370448139001807367989364628835170761040987563
(32+4)(8+1) 32000 1000000 40 29 0.00862372202197449888753002170822520897151225822493
(32+4)(8+1) 32000 1000000 40 30 0.00888698298181260071796185677062432477539666293752
(32+4)(8+1) 32000 1000000 40 31 0.00914383527363625540206651655063106881167204828357
(32+4)(8+1) 32000 1000000 40 32 0.00939460209403109950087221025191146721174919860237
(32+4)(8+1) 32000 1000000 40 33 0.00963958388945676749763537654716686002080094861637
(32+4)(8+1) 32000 1000000 40 34 0.00987906020028594119042168858893667498760141483531
(32+4)(8+1) 32000 1000000 40 35 0.01011329137217893030070236081440778109627456009696
(32+4)(8+1) 32000 1000000 40 36 0.01034252013290150924277914823593361949681740346031
(32+4)(8+1) 32000 1000000 40 37 0.01056697303801521228635742920746171187917386850801
(32+4)(8+1) 32000 1000000 40 38 0.01078686179193997372984995318601162062928439251955
(32+4)(8+1) 32000 1000000 40 39 0.01100238445250752988279074583200155545290023952556
(32+4)(8+1) 32000 1000000 40 40 0.01121372652781541603021542017899548936091552577787
