config total_drives chunks_per_disk failed_disks affected_racks dl_prob
(16+2)(8+1) 32000 1000000 37 37 0.99999128156810923085011478035276052256201783517833
(16+2)(8+1) 32000 1000000 38 1 0E-49
(16+2)(8+1) 32000 1000000 38 2 0E-49
(16+2)(8+1) 32000 1000000 38 3 0E-49
(16+2)(8+1) 32000 1000000 38 4 0.71073659115347514552691649664995440250297534496611
(16+2)(8+1) 32000 1000000 38 5 0.92059218488974216540750716375047611771699783432724
(16+2)(8+1) 32000 1000000 38 6 0.97430464640932632113203890486962384486896847775424
(16+2)(8+1) 32000 1000000 38 7 0.99009669920224780881124816220527525212874035983472
(16+2)(8+1) 32000 1000000 38 8 0.99558144178618130116600120100769087642537110454550
(16+2)(8+1) 32000 1000000 38 9 0.99778550084549948067962923809351549526592349005230
(16+2)(8+1) 32000 1000000 38 10 0.99878352956269639128598228231016305005837206414194
(16+2)(8+1) 32000 1000000 38 11 0.99928121105257377967115927627072749283903608848926
(16+2)(8+1) 32000 1000000 38 12 0.99954958209556626699710654779357798012321421678397
(16+2)(8+1) 32000 1000000 38 13 0.99970387685254843820104070247372038707839519632941
(16+2)(8+1) 32000 1000000 38 14 0.99979742397851088788247375756477775623396971284275
(16+2)(8+1) 32000 1000000 38 15 0.99985672280849591767434491304058673310239727438962
(16+2)(8+1) 32000 1000000 38 16 0.99989575768144759161766049002262980709790205889304
(16+2)(8+1) 32000 1000000 38 17 0.99992229736281015307181054930851152087484312376350
(16+2)(8+1) 32000 1000000 38 18 0.99994085277782891425752010845930695374931272757310
(16+2)(8+1) 32000 1000000 38 19 0.99995414570473822635328881633708016619771749271524
(16+2)(8+1) 32000 1000000 38 20 0.99996387450189189924791554241338250686564065444415
(16+2)(8+1) 32000 1000000 38 21 0.99997113076879713171233059555750402655662762923134
(16+2)(8+1) 32000 1000000 38 22 0.99997663478759393554250232337707103126330577173069
(16+2)(8+1) 32000 1000000 38 23 0.99998087309985362591494587834354443146764385419273
(16+2)(8+1) 32000 1000000 38 24 0.99998418134267265379050792555278415225731380897837
(16+2)(8+1) 32000 1000000 38 25 0.99998679548564050932918500434088551709059679510913
(16+2)(8+1) 32000 1000000 38 26 0.99998888430216562327141008675770045431064251844237
(16+2)(8+1) 32000 1000000 38 27 0.99999057040660867364032528253963022864306117339715
(16+2)(8+1) 32000 1000000 38 28 0.99999194415982874657450770137865541665061704842008
(16+2)(8+1) 32000 1000000 38 29 0.99999307303092412943245888158685448060191774636525
(16+2)(8+1) 32000 1000000 38 30 0.99999400800688696591771720431456368233762159974684
(16+2)(8+1) 32000 1000000 38 31 0.99999478804958716144585842907603146112818318202104
(16+2)(8+1) 32000 1000000 38 32 0.99999544323961069820475135073804545635411578515356
(16+2)(8+1) 32000 1000000 38 33 0.99999599702341120981781455036931571225161929614063
(16+2)(8+1) 32000 1000000 38 34 0.99999646783940609301436035479108293257732190850584
(16+2)(8+1) 32000 1000000 38 35 0.99999687030821025466486964948028185655403143857787
(16+2)(8+1) 32000 1000000 38 36 0.99999721611319314560185137613923590414421392125766
(16+2)(8+1) 32000 1000000 38 37 0.99999751465847096975787971503871506796696003387052
(16+2)(8+1) 32000 1000000 38 38 0.99999777356521193300446741994379524374866144612550
(16+2)(8+1) 32000 1000000 39 1 0E-49
(16+2)(8+1) 32000 1000000 39 2 0E-49
(16+2)(8+1) 32000 1000000 39 3 0E-49
(16+2)(8+1) 32000 1000000 39 4 0.74896335024352507374752681773553010559688762515517
(16+2)(8+1) 32000 1000000 39 5 0.94052094828004473725666485848862725669807645583152
(16+2)(8+1) 32000 1000000 39 6 0.98306042642840889128417724713654681704871294531583
(16+2)(8+1) 32000 1000000 39 7 0.99413252135623048442230346714906924854897510342836
(16+2)(8+1) 32000 1000000 39 8 0.99760551647382374369541671080279790298758785939341
(16+2)(8+1) 32000 1000000 39 9 0.99888691800388207456971254883790860635027028727825
(16+2)(8+1) 32000 1000000 39 10 0.99942663810943058693790052538854058474779451937017
(16+2)(8+1) 32000 1000000 39 11 0.99967955447647316393495503857227606778990647807009
(16+2)(8+1) 32000 1000000 39 12 0.99980875742189474115243164172621333692076233994979
(16+2)(8+1) 32000 1000000 39 13 0.99987958678836380573236566298153307000794047792450
(16+2)(8+1) 32000 1000000 39 14 0.99992074951594151867041442419940926711253061210324
(16+2)(8+1) 32000 1000000 39 15 0.99994586915047577160010874374860156990664775282228
(16+2)(8+1) 32000 1000000 39 16 0.99996184567242411914390069898397344214215565673849
(16+2)(8+1) 32000 1000000 39 17 0.99997237280851303480996175589491113462786718682276
(16+2)(8+1) 32000 1000000 39 18 0.99997952431174730931486640870068742699447649464772
(16+2)(8+1) 32000 1000000 39 19 0.99998451348828996902346564718317253975170929690031
(16+2)(8+1) 32000 1000000 39 20 0.99998807627692022314271563236564152837401755525803
(16+2)(8+1) 32000 1000000 39 21 0.99999067345778814232444808667003335458412557205925
(16+2)(8+1) 32000 1000000 39 22 0.99999260175703422157975819297060720863653436288300
(16+2)(8+1) 32000 1000000 39 23 0.99999405710526769945317317457196755261484599818542
(16+2)(8+1) 32000 1000000 39 24 0.99999517181651615856153393664037549890166968665789
(16+2)(8+1) 32000 1000000 39 25 0.99999603707105487341020960607376495674478770528049
(16+2)(8+1) 32000 1000000 39 26 0.99999671686512504670875566650420898897599737573736
(16+2)(8+1) 32000 1000000 39 27 0.99999725687007467192335850939070797261249662123287
(16+2)(8+1) 32000 1000000 39 28 0.99999769017905511178601666516574254723316079321299
(16+2)(8+1) 32000 1000000 39 29 0.99999804110759618571494738779456573330994775533595
(16+2)(8+1) 32000 1000000 39 30 0.99999832775210681710071187016344851675036016585230
(16+2)(8+1) 32000 1000000 39 31 0.99999856374056695077640606272812814740635047503616
(16+2)(8+1) 32000 1000000 39 32 0.99999875944864248791712535794126616714221803585729
(16+2)(8+1) 32000 1000000 39 33 0.99999892285631439045320549377685550907115533061281
(16+2)(8+1) 32000 1000000 39 34 0.99999906015914227709042530743300307433588403961902
(16+2)(8+1) 32000 1000000 39 35 0.99999917620972364049909326522250714471918485832879
(16+2)(8+1) 32000 1000000 39 36 0.99999927484011733990667588098647218011310501566708
(16+2)(8+1) 32000 1000000 39 37 0.99999935909981151512555060591996033865418246047158
(16+2)(8+1) 32000 1000000 39 38 0.99999943143309234422701348935873175333192520140639
(16+2)(8+1) 32000 1000000 39 39 0.99999949381247002292550233393919674632051563489543
(16+2)(8+1) 32000 1000000 40 1 0E-49
(16+2)(8+1) 32000 1000000 40 2 0E-49
(16+2)(8+1) 32000 1000000 40 3 0E-49
(16+2)(8+1) 32000 1000000 40 4 0.78469722320927005538766510618518416185878479428941
(16+2)(8+1) 32000 1000000 40 5 0.95650790006104604185313880755837608405904367584270
(16+2)(8+1) 32000 1000000 40 6 0.98921350762431116323441711436732249828507401806712
(16+2)(8+1) 32000 1000000 40 7 0.99667184224386800969319585809157472147199122987650
(16+2)(8+1) 32000 1000000 40 8 0.99876680498712192051926215913068886887690173127308
(16+2)(8+1) 32000 1000000 40 9 0.99947155014564936768281742514641330727845905143156
(16+2)(8+1) 32000 1000000 40 10 0.99974605778124955668994815309161660998405578341822
(16+2)(8+1) 32000 1000000 40 11 0.99986634996637363763357804669474795789197066084554
(16+2)(8+1) 32000 1000000 40 12 0.99992432360297135214996759881653114630186592825651
(16+2)(8+1) 32000 1000000 40 13 0.99995451819530976956637179408292021049402755838185
(16+2)(8+1) 32000 1000000 40 14 0.99997128539092982497213044863893003004348171059122
(16+2)(8+1) 32000 1000000 40 15 0.99998110855866622070681588800912523608519923370686
(16+2)(8+1) 32000 1000000 40 16 0.99998713002452582916156217856158218971761188789413
(16+2)(8+1) 32000 1000000 40 17 0.99999096659930909782884076023441766732582772090435
(16+2)(8+1) 32000 1000000 40 18 0.99999349393448307877322739142535786412056421647760
(16+2)(8+1) 32000 1000000 40 19 0.99999520778780891351108298461602193012411206169363
(16+2)(8+1) 32000 1000000 40 20 0.99999639991288286114763128967026693344634755843407
(16+2)(8+1) 32000 1000000 40 21 0.99999724794817876569372117751197869635120582926176
(16+2)(8+1) 32000 1000000 40 22 0.99999786335717940743527979541307834227918457666887
(16+2)(8+1) 32000 1000000 40 23 0.99999831798069115149507564003075433192567591442336
(16+2)(8+1) 32000 1000000 40 24 0.99999865924694001944879651301816089175329290579604
(16+2)(8+1) 32000 1000000 40 25 0.99999891915146086264790049199274310165383132266276
(16+2)(8+1) 32000 1000000 40 26 0.99999911970488801318562949924988636494919722513588
(16+2)(8+1) 32000 1000000 40 27 0.99999927632030718640422938927145379047323043865148
(16+2)(8+1) 32000 1000000 40 28 0.99999939996712351441977147055129058729948629497003
(16+2)(8+1) 32000 1000000 40 29 0.99999949856887395996961275961407945601855753247849
(16+2)(8+1) 32000 1000000 40 30 0.99999957792751224296551993922700595798422626510448
(16+2)(8+1) 32000 1000000 40 31 0.99999964234518506091587997894795400453840938666196
(16+2)(8+1) 32000 1000000 40 32 0.99999969504919645618369221626773748642041787855498
(16+2)(8+1) 32000 1000000 40 33 0.99999973848675117878894055562650083561441693247847
(16+2)(8+1) 32000 1000000 40 34 0.99999977453218185445473397183037603375878895709643
(16+2)(8+1) 32000 1000000 40 35 0.99999980463450134415585284726778392969078162415348
(16+2)(8+1) 32000 1000000 40 36 0.99999982992371161224121980043644401160588519455941
(16+2)(8+1) 32000 1000000 40 37 0.99999985128824631858108097957444192954664608304662
(16+2)(8+1) 32000 1000000 40 38 0.99999986943197046504279646081168014825922704961024
(16+2)(8+1) 32000 1000000 40 39 0.99999988491654167181658277015719386121764458398179
(16+2)(8+1) 32000 1000000 40 40 0.99999989819318022088162898848673662061330908053877
(16+2)(8+1) 32000 1000000 41 1 0E-49
(16+2)(8+1) 32000 1000000 41 2 0E-49
(16+2)(8+1) 32000 1000000 41 3 0E-49
(16+2)(8+1) 32000 1000000 41 4 0.81762982191300657711692317393684766742863992209258
(16+2)(8+1) 32000 1000000 41 5 0.96899445834162137737138285239440770602186541578823
(16+2)(8+1) 32000 1000000 41 6 0.99337818763093046570614596913630648338475692664555
(16+2)(8+1) 32000 1000000 41 7 0.99819690882043552144759589553896340651064093214882
(16+2)(8+1) 32000 1000000 41 8 0.99939806876613943649590699396881826224371040518151
(16+2)(8+1) 32000 1000000 41 9 0.99976375283688961331485986254665372375855294775282
(16+2)(8+1) 32000 1000000 41 10 0.99989466832703127975044657954749587081685134986575
(16+2)(8+1) 32000 1000000 41 11 0.99994803847025047195533120515007582660163022314002
(16+2)(8+1) 32000 1000000 41 12 0.99997219703478137190661082433963346330093093825951
(16+2)(8+1) 32000 1000000 41 13 0.99998410593067163110040434837393600664164950408385
(16+2)(8+1) 32000 1000000 41 14 0.99999040384523377351225586870447320398879256364142
(16+2)(8+1) 32000 1000000 41 15 0.99999393562055095426141950262511218358951695843396
(16+2)(8+1) 32000 1000000 41 16 0.99999601669655109802943817485767586165397432663663
(16+2)(8+1) 32000 1000000 41 17 0.99999729584496490191608536300714668652050995307007
(16+2)(8+1) 32000 1000000 41 18 0.99999811120125885625979939437276677804082649578190
(16+2)(8+1) 32000 1000000 41 19 0.99999864760916922625189116863999827480244489523117
(16+2)(8+1) 32000 1000000 41 20 0.99999901040188818341293468721884456680153263907827
(16+2)(8+1) 32000 1000000 41 21 0.99999926183346518221225846203468497715634211001976
(16+2)(8+1) 32000 1000000 41 22 0.99999943990300728069659468120676469768421075500977
(16+2)(8+1) 32000 1000000 41 23 0.99999956847961642153614468838381474429463897694063
(16+2)(8+1) 32000 1000000 41 24 0.99999966294640101693768067844003894242431572797807
(16+2)(8+1) 32000 1000000 41 25 0.99999973344893809684334421802334541148212750242028
(16+2)(8+1) 32000 1000000 41 26 0.99999978681957197957276682606465758451873349094442
(16+2)(8+1) 32000 1000000 41 27 0.99999982774738672316539571488809868466609330795671
(16+2)(8+1) 32000 1000000 41 28 0.99999985950657406456483932403842182098148946373811
(16+2)(8+1) 32000 1000000 41 29 0.99999988441976796727171156509003072859149839465946
(16+2)(8+1) 32000 1000000 41 30 0.99999990415866299926175626348212465676702712432119
(16+2)(8+1) 32000 1000000 41 31 0.99999991994263111575045470920820312620890762209429
(16+2)(8+1) 32000 1000000 41 32 0.99999993267215938893662790005064067259088189991891
(16+2)(8+1) 32000 1000000 41 33 0.99999994301989474139132287684509011333587463787276
(16+2)(8+1) 32000 1000000 41 34 0.99999995149366048516975926481095755013924243461684
(16+2)(8+1) 32000 1000000 41 35 0.99999995848065799399683953410648808438444526575969
(16+2)(8+1) 32000 1000000 41 36 0.99999996427885822100342604526015021852756292043563
(16+2)(8+1) 32000 1000000 41 37 0.99999996911955545620097191296053297285613829387418
(16+2)(8+1) 32000 1000000 41 38 0.99999997318374814853182277758431132447225842547286
(16+2)(8+1) 32000 1000000 41 39 0.99999997661415793867412641079456843470084809272943
(16+2)(8+1) 32000 1000000 41 40 0.99999997952413300789055224428020249706834879124547
