config total_drives failed_disks affected_racks dl_prob
(10+2)(17+3) 57600 25 8 2.906506679778431e-07
(10+2)(17+3) 57600 25 9 7.608532759384445e-08
(10+2)(17+3) 57600 25 10 1.9675436946364755e-08
(10+2)(17+3) 57600 25 11 4.886012150429053e-09
(10+2)(17+3) 57600 25 12 1.1281098277748924e-09
(10+2)(17+3) 57600 25 13 2.321474124045153e-10
(10+2)(17+3) 57600 25 14 3.995148656343872e-11
(10+2)(17+3) 57600 25 15 5.126121749299273e-12
(10+2)(17+3) 57600 25 16 3.6970426720017713e-13
(10+2)(17+3) 57600 25 17 0.0
(10+2)(17+3) 57600 25 18 0.0
(10+2)(17+3) 57600 25 19 0.0
(10+2)(17+3) 57600 25 20 0.0
(10+2)(17+3) 57600 25 21 0.0
(10+2)(17+3) 57600 25 22 0.0
(10+2)(17+3) 57600 25 23 0.0
(10+2)(17+3) 57600 25 24 0.0
(10+2)(17+3) 57600 25 25 0.0
(10+2)(17+3) 57600 26 1 0.0
(10+2)(17+3) 57600 26 2 0.0
(10+2)(17+3) 57600 26 3 0.0009683510762708014
(10+2)(17+3) 57600 26 4 0.00017717371798120496
(10+2)(17+3) 57600 26 5 3.617798879029799e-05
(10+2)(17+3) 57600 26 6 8.430549055638004e-06
(10+2)(17+3) 57600 26 7 2.154653856778488e-06
(10+2)(17+3) 57600 26 8 5.822696882429312e-07
(10+2)(17+3) 57600 26 9 1.615062525939237e-07
(10+2)(17+3) 57600 26 10 4.482637927516464e-08
(10+2)(17+3) 57600 26 11 1.2154537598618731e-08
(10+2)(17+3) 57600 26 12 3.1388189825065638e-09
(10+2)(17+3) 57600 26 13 7.489290299034224e-10
(10+2)(17+3) 57600 26 14 1.5849710433002429e-10
(10+2)(17+3) 57600 26 15 2.7944202507512728e-11
(10+2)(17+3) 57600 26 16 3.661959624423616e-12
(10+2)(17+3) 57600 26 17 2.6900703886667543e-13
(10+2)(17+3) 57600 26 18 0.0
(10+2)(17+3) 57600 26 19 0.0
(10+2)(17+3) 57600 26 20 0.0
(10+2)(17+3) 57600 26 21 0.0
(10+2)(17+3) 57600 26 22 0.0
(10+2)(17+3) 57600 26 23 0.0
(10+2)(17+3) 57600 26 24 0.0
(10+2)(17+3) 57600 26 25 0.0
(10+2)(17+3) 57600 26 26 0.0
(10+2)(17+3) 57600 27 1 0.0
(10+2)(17+3) 57600 27 2 0.0
(10+2)(17+3) 57600 27 3 0.001560777223901244
(10+2)(17+3) 57600 27 4 0.0002952870775753125
(10+2)(17+3) 57600 27 5 6.197312467137728e-05
(10+2)(17+3) 57600 27 6 1.4874274720799718e-05
(10+2)(17+3) 57600 27 7 3.934606070843394e-06
(10+2)(17+3) 57600 27 8 1.1075711535690758e-06
(10+2)(17+3) 57600 27 9 3.2254151405286535e-07
(10+2)(17+3) 57600 27 10 9.49198807331797e-08
(10+2)(17+3) 57600 27 11 2.763799222815777e-08
(10+2)(17+3) 57600 27 12 7.796153611572265e-09
(10+2)(17+3) 57600 27 13 2.0812188639141027e-09
(10+2)(17+3) 57600 27 14 5.108138356746394e-10
(10+2)(17+3) 57600 27 15 1.1077061490283313e-10
(10+2)(17+3) 57600 27 16 1.9948931395674663e-11
(10+2)(17+3) 57600 27 17 2.663536058378213e-12
(10+2)(17+3) 57600 27 18 1.9895196601282805e-13
(10+2)(17+3) 57600 27 19 0.0
(10+2)(17+3) 57600 27 20 0.0
(10+2)(17+3) 57600 27 21 0.0
(10+2)(17+3) 57600 27 22 0.0
